cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise
55,2,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,7,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,0,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
3,37,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,8,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
3,37,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,16,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
14,30,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
55,4,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,17,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,9,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,34,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,8,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
23,65,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
55,0,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
23,49,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
11,70,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,0,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,3,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,20,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,27,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,14,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,36,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,2,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
23,51,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,12,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,5,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,3,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
9,29,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,16,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
3,26,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
11,73,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
81,14,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
23,65,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,10,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,12,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,2,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
14,42,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,13,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
81,16,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
3,28,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,10,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
9,39,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
3,29,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,4,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,1,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,6,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,0,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,21,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,6,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,18,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
23,61,Féminin,Veuf(ve),BOUAFLE,Urbain,MARAHOUE,1
14,16,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
9,36,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,11,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,5,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
3,31,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
55,4,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,18,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
81,17,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,6,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
76,42,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
14,28,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,21,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
3,40,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
64,17,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
81,13,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,10,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,23,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
3,48,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
14,17,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,19,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,2,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
81,19,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
11,72,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
4,12,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
14,21,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
55,0,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
81,28,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,45,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
3,46,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
76,48,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
55,9,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
76,50,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
64,18,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,15,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
14,18,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,12,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
14,17,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,18,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,16,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,22,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,16,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,15,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
14,25,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
11,68,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
81,14,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
23,61,Féminin,Séparé,BOUAFLE,Urbain,MARAHOUE,1
14,22,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
81,12,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
14,16,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
11,67,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
34,70,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,0
55,6,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,12,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
64,40,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
4,13,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
14,21,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
64,29,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
11,58,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
81,14,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
3,47,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
92,36,Féminin,Marié(e),BOUAFLE,Urbain,MARAHOUE,0
4,12,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,2,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
55,4,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
4,7,Féminin,Célibataire,BOUAFLE,Urbain,MARAHOUE,0
76,51,Masculin,Marié(e),BOUAFLE,Urbain,MARAHOUE,1
33,66,Masculin,Veuf(ve),BOUAFLE,Urbain,MARAHOUE,0
93,43,Masculin,Union libre,BOUAFLE,Urbain,MARAHOUE,1
93,35,Féminin,Union libre,BOUAFLE,Urbain,MARAHOUE,1
14,44,Masculin,Célibataire,BOUAFLE,Urbain,MARAHOUE,1
45,11,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,48,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
52,56,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,5,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,8,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,1,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,11,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,39,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
15,29,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,2,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,11,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,4,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,0,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,8,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,38,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,15,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,41,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
52,45,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,9,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,5,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,19,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,16,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,44,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,17,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,6,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,10,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
91,68,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
59,58,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,16,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,36,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
21,22,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
45,16,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,61,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,6,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
88,59,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
24,43,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
21,17,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
45,3,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,9,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
21,24,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,13,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
91,66,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,19,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,60,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
88,56,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,2,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
52,44,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,10,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,14,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,6,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,9,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,6,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,17,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,40,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
6,25,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
85,22,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,4,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
6,20,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
85,27,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
6,18,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,2,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,34,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
15,20,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,2,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,40,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,0,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,11,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
6,27,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,6,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,3,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,10,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,32,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
59,56,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,1
21,16,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
21,22,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
45,9,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
8,57,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
15,48,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,13,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
21,31,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
7,78,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
13,58,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
52,44,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,0,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,15,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,34,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,13,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,6,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,10,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
80,19,Féminin,Union libre,BOUAFLE,Rural,MARAHOUE,0
74,9,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,65,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
88,58,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,1,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
2,25,Masculin,Union libre,BOUAFLE,Rural,MARAHOUE,1
6,30,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
85,35,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,8,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,4,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,2,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,40,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
52,53,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,10,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,17,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,25,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,1,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,6,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,30,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,0,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,13,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,4,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
7,80,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
85,38,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
7,48,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
7,88,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
45,11,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
80,37,Féminin,Union libre,BOUAFLE,Rural,MARAHOUE,0
2,33,Masculin,Union libre,BOUAFLE,Rural,MARAHOUE,1
74,3,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
8,62,Masculin,Séparé,BOUAFLE,Rural,MARAHOUE,0
21,32,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,2,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,5,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
2,31,Masculin,Divorcé(e),BOUAFLE,Rural,MARAHOUE,1
21,20,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,9,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
80,45,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
45,2,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
10,30,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
10,30,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
91,66,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
59,60,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,1
59,60,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,10,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,5,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,15,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,25,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,4,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,22,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
52,51,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,11,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
10,17,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
15,51,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,1,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
59,58,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,3,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,72,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,13,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,61,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
15,34,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,1,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
52,55,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,14,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,40,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,2,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,33,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
15,27,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,7,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,4,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
21,28,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
10,47,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
45,9,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
91,92,Masculin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
13,70,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
59,63,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
59,66,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
7,71,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,47,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
13,73,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,3,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,15,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,9,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,1,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,35,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,0,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
6,21,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,4,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,36,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
15,40,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,14,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
88,59,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,6,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,0,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
52,42,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,21,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,16,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,80,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,13,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,4,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
7,78,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,0
85,40,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
6,26,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,8,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,30,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,5,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,0,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,3,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
15,22,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
21,38,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,11,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,6,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
52,51,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
15,38,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
10,21,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
21,18,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,9,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,2,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,35,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,12,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,5,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
21,18,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
52,42,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
74,15,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
85,35,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,3,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,8,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,12,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
6,23,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
45,17,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
88,50,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
74,13,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
13,68,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
8,42,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
21,31,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
74,14,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
59,69,Féminin,Veuf(ve),BOUAFLE,Rural,MARAHOUE,1
74,2,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,14,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,11,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
52,44,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
15,36,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
21,28,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
13,57,Masculin,Marié(e),BOUAFLE,Rural,MARAHOUE,1
45,13,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
45,8,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
74,11,Féminin,Célibataire,BOUAFLE,Rural,MARAHOUE,0
24,45,Féminin,Marié(e),BOUAFLE,Rural,MARAHOUE,0
21,23,Masculin,Célibataire,BOUAFLE,Rural,MARAHOUE,1
