Règle_ID,Conditions,Cluster_Assigné,Nombre_Individus
484,"marital_status = 'Veuf(ve)' ET bancarise <= 0.50 ET 24 < age_num <= 33 ans ET milieu_resid = 'Rural' ET sex = 'Féminin' ET city ∈ ['ABENGOUROU', 'ABIDJAN', 'ABIGUI', 'ABOISSO', 'ABOISSO-COMOE', 'ABONGOUA', 'ABOUDE', 'ADAOU', 'ADIAKE', 'ADJOUAN', 'ADZOPE', 'AFFERY', 'AGBOVILLE', 'AGNIBILEKROU', 'AGOU', 'AHOUANOU', 'AKOBOISSUE', 'AKOUPE', 'ALEPE', 'ALLOSSO', 'AMELEKIA', 'ANANDA', 'ANANGUIE', 'ANDE', 'ANDO-KEKRENOU', 'ANGODA', 'ANIASSUE', 'ANNEPE', 'ANOUMABA', 'ANYAMA', 'ARRHA', 'ASSAHARA', 'ASSIE-KOUMASSI', 'ASSIKOI', 'ASSUEFRY', 'ATTIEGOUAKRO', 'ATTOBROU', 'ATTOUTOU', 'AYAME', 'AYAOU-SRAN', 'AZAGUIE', 'BACANDA', 'BADIKAHA', 'BAGOHOUO', 'BAKO', 'BAKOUBLY', 'BANGOLO', 'BASSAWA', 'BAYOTA', 'BAZRA-NATTIS', 'BAZRE', 'BECEDI-BRIGNAN', 'BECOUEFIN', 'BEDIALA', 'BEDY-GOAZON', 'BEGBESSOU', 'BENGASSOU', 'BEOUMI', 'BETTIE', 'BIANKOUMA', 'BIANOUAN', 'BIEBY', 'BILIMORO', 'BIN-HOUYE', 'BINGERVILLE', 'BLAPLEU', 'BLENIMEOUIN', 'BLESSEGUE', 'BLOLEQUIN', 'BOBI', 'BOCANDA', 'BODOKRO', 'BOGUEDIA', 'BOLI', 'BONDO', 'BONDOUKOU', 'BONGO', 'BONGOUANOU', 'BONGUERA', 'BONIEREDOUGOU', 'BONON', 'BONOUA', 'BOOKO', 'BORON', 'BOROTOU', 'BOTRO', 'BOUAFLE', 'BOUAKE', 'BOUANDOUGOU', 'BOUGOU', 'BOUGOUSSO', 'BOUKO', 'BOUNA', 'BOUNDA', 'BOUNDIALI', 'BUYO', 'CECHI', 'CHIEPO', 'DABAKALA', 'DABOU', 'DABOUYO', 'DAHIEPA-KEHI', 'DAHIRI', 'DAIRO-DIDIZO', 'DAKPADOU', 'DALEU', 'DALOA', 'DAME', 'DANANE', 'DANANON', 'DANGUIRA', 'DANIA', 'DANOA', 'DAOUKRO', 'DAPEOUA', 'DIABO', 'DIAMARAKRO', 'DIANGOKRO', 'DIANRA', 'DIANRA-VILLAGE', 'DIARABANA', 'DIAWALA', 'DIBRI-ASRIKRO', 'DIDIEVI', 'DIDOKO', 'DIEGONEFLA', 'DIEOUZON', 'DIGNAGO', 'DIKODOUGOU', 'DIMANDOUGOU', 'DIMBOKRO', 'DIOULATIEDOUGOU', 'DIVO', 'DJAMANDIOKE', 'DJEBONOUA', 'DJEKANOU', 'DJIBROSSO', 'DJOUROUTOU', 'DOBA', 'DOGBO', 'DOKE', 'DOROPO', 'DOUGROUPALEGNOA', 'DOUKOUYO', 'DUALLA', 'DUEKOUE', 'DUFFREBO', 'EBILASSOKRO', 'EBONOU', 'ETTROKRO', 'ETUEBOUE', 'FACOBLY', 'FADIADOUGOU', 'FAGNAMPLEU', 'FAMIENKRO', 'FENGOLO', 'FERKESSEDOUGOU', 'FOUMBOLO', 'FOUNGBESSO', 'FRESCO', 'FRONAN', 'GABIADJI', 'GADOUAN', 'GAGNOA', 'GAGORE', 'GALEBOUO', 'GANAONI', 'GBAGBAM', 'GBAPLEU', 'GBOGUHE', 'GBOLOUVILLE', 'GBON', 'GBON-HOUYE', 'GBONGAHA', 'GBONNE', 'GNAMANGUI', 'GODOUKO', 'GOGO', 'GOHITAFLA', 'GOHOUO-ZAGNA', 'GOMON', 'GONATE', 'GOUEKAN', 'GOUINE', 'GOULALEU', 'GOULIA', 'GOUMERE', 'GRABO', 'GRAND-BASSAM', 'GRAND-BEREBY', 'GRAND-LAHOU', 'GRAND-MORIE', 'GRAND-ZATTRY', 'GREGBEU', 'GRIHIRI', 'GUEHIEBLY', 'GUEPAHOUO', 'GUESSABO', 'GUESSIGUIE', 'GUEYO', 'GUEZON_DUEKOUE', 'GUEZON_FACOBLY', 'GUIBEROUA', 'GUIEMBE', 'GUIGLO', 'GUINGLO-TAHOUAKE', 'GUINTEGUELA', 'GUITRY', 'HIRE', 'IBOGUHE', 'ISSIA', 'JACQUEVILLE', 'KAADE', 'KAHIN-ZARABAON', 'KAKPIN', 'KAMALO', 'KANAKONO', 'KANI', 'KANIASSO', 'KANOROBA', 'KANZRA', 'KAOUARA', 'KARAKORO', 'KASSERE', 'KATIOLA', 'KATOGO', 'KETRO BASSAM', 'KIEMOU', 'KIMBIRILA-NORD', 'KIMBIRILA-SUD', 'KOFFI-AMONKRO', 'KOKOMIAN', 'KOKUMBO', 'KOLIA', 'KOMBORODOUGOU', 'KONDOSSOU', 'KONG', 'KONGASSO', 'KONI', 'KONONFLA', 'KORHOGO', 'KORO', 'KOSSOU', 'KOTOBI', 'KOUA', 'KOUADIOBLEKRO', 'KOUAKRO', 'KOUAN-HOULE', 'KOUASSI-DATTEKRO', 'KOUASSI-KOUASSIKRO', 'KOUASSI-NIAGUNI', 'KOUETINFLA', 'KOUIBLY', 'KOUMBALA', 'KOUN-FAO', 'KOUNAHIRI', 'KOUTO', 'KPOUEBO', 'KREGBE', 'KROFOINSOU', 'LAKOTA', 'LANGUIBONOU', 'LAOUD-IBA', 'LATAHA', 'LAUZOUA', 'LILIYO', 'LOBAKUYA', 'LOGOUALE', 'LOLOBO', 'LOLOBO DE BEOUMI', 'LOMOKANKRO', 'LOPOU', 'LOVIGUIE', 'M'BAHIAKRO', 'M'BATTO', 'M'BENGUE', 'MADINANI', 'MAFERE', 'MAHANDIANA-SOKOURANI', 'MAHANDOUGOU', 'MAHAPLEU', 'MAMINIGUI', 'MAN', 'MANKONO', 'MARHANDALLAH', 'MASSALA', 'MEAGUI', 'MEDON', 'MEO', 'MINIGNAN', 'MOLONOU', 'MOLONOU-BLE', 'MOROKRO', 'MORONDO', 'N'DOUCI', 'N'DOUFFOUKANKRO', 'N'GATTAKRO', 'N'GOLOBLASSO', 'N'GUESSANKRO', 'N'ZEKRESSESSOU', 'NAFANA', 'NAFANA_PRIKRO', 'NAFOUN', 'NAHIO', 'NAMANE', 'NAPIELEODOUGOU', 'NASSIAN', 'NEBO', 'NIABLE', 'NIAKARAMADOUGOU', 'NIAMBEZARIA', 'NIAMOUE', 'NIDROU', 'NIELLE', 'NIEMENE', 'NIOFOIN', 'NIOKOSSO', 'NIZAHON', 'NOE', 'NOUAMOU', 'ODIENNE', 'OGOUDOU', 'OKROUYO', 'OLODIO', 'ONDEFIDOUO', 'OUANGOLODOUGOU', 'OUANINOU', 'OUELLE', 'OUME', 'OUPOYO', 'OURAGAHIO', 'OUYABLY-GNONDROU', 'PACOBO', 'PAKOUABO', 'PEHE', 'PODIAGOUINE', 'PRIKRO', 'RAVIART', 'RUBINO', 'SABOUDOUGOU', 'SAGO', 'SAIOUA', 'SAKASSOU', 'SAMANGO', 'SAMANZA', 'SAMATIGUILA', 'SAN-PEDRO', 'SANDEGUE', 'SANGOUINE', 'SANTA', 'SANTA DE OUANINOU', 'SARHALA', 'SASSANDRA', 'SATAMA-SOKORO', 'SATAMA-SOKOURA', 'SEDIEGO', 'SEGUELA', 'SEGUELON', 'SEILEU', 'SEITIFLA', 'SEMIEN', 'SERIHIO', 'SIANHALA', 'SIEMPURGO', 'SIFIE', 'SIKENSI', 'SIKOLO', 'SINEMATIALI', 'SINFRA', 'SIPILOU', 'SIRASSO', 'SOKALA-SOBARA', 'SOKORO', 'SONGON', 'SOROBANGO', 'SOUBRE', 'TAABO', 'TABAGNE', 'TABOU', 'TAFIRE']",80,6
487,"marital_status ∈ ['Séparé', 'Union libre', 'Veuf(ve)'] ET bancarise <= 0.50 ET 19 < age_num <= 33 ans ET milieu_resid = 'Rural' ET sex = 'Féminin' ET city ∈ ['TAGADI', 'TAI', 'TANDA', 'TANKESSE', 'TAPEGUIA', 'TCHEDIO', 'TEAPLEU', 'TEHINI', 'TENGRELA', 'TIAPOUM', 'TIASSALE', 'TIBEITA', 'TIE-N'DIEKRO', 'TIEBISSOU', 'TIEME', 'TIEMELEKRO', 'TIENINGBOUE', 'TIENKO', 'TIENKOIKRO', 'TIMBE', 'TINHOU', 'TIORONIARADOUGOU', 'TONLA', 'TORTIYA', 'TOTRODROU', 'TOUBA', 'TOUGBO', 'TOULEPLEU', 'TOUMODI', 'TOUMOUKORO', 'TOUPAH', 'TRANSUA', 'VAVOUA', 'VOUEBOUFLA', 'WOROFLA', 'YAKASSE-ATTOBROU', 'YAKASSE-FEYASSE', 'YAKASSE-ME', 'YAKPABO-SAKASSOU', 'YAMOUSSOUKRO', 'YAOSSEDOUGOU', 'YAOU', 'YEZIMALA', 'YOCOBOUE', 'YOPOHUE', 'YOROBODI', 'YORODOUGOU', 'YOUNDOUO', 'ZAGNE', 'ZAGOUE', 'ZAGUIETA', 'ZAIBO', 'ZANZRA', 'ZARANOU', 'ZEAGLO', 'ZEGO', 'ZIKISSO', 'ZONNEU', 'ZOU', 'ZOUAN-HOUNIEN', 'ZOUKOUGBEU', 'ZUENOULA']",80,12
539,marital_status = 'Divorcé(e)' ET bancarise <= 0.50 ET 33 < age_num <= 49 ans ET sex = 'Féminin' ET milieu_resid = 'Rural',80,6
556,"marital_status ∈ ['Séparé', 'Union libre', 'Veuf(ve)'] ET bancarise <= 0.50 ET 33 < age_num <= 45 ans ET sex = 'Féminin' ET milieu_resid = 'Rural'",80,112
557,"marital_status ∈ ['Séparé', 'Union libre'] ET bancarise <= 0.50 ET 45 < age_num <= 49 ans ET sex = 'Féminin' ET milieu_resid = 'Rural'",80,19
574,marital_status = 'Divorcé(e)' ET bancarise <= 0.50 ET 49 < age_num <= 52 ans ET sex = 'Féminin' ET milieu_resid = 'Rural',80,1
579,marital_status = 'Séparé' ET bancarise <= 0.50 ET 49 < age_num <= 52 ans ET sex = 'Féminin' ET milieu_resid = 'Rural',80,3
596,marital_status = 'Union libre' ET bancarise <= 0.50 ET 49 < age_num <= 61 ans ET sex = 'Féminin' ET milieu_resid = 'Rural',80,17
342,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 9 < age_num <= 10 ans ET city ∈ ['PACOBO', 'PAKOUABO', 'PEHE', 'PODIAGOUINE', 'PRIKRO', 'RAVIART'] ET region_name ∈ ['AGNEBY-TIASSA', 'AUTONOME D'ABIDJAN', 'BAFING', 'BAGOUE', 'BELIER', 'BERE', 'BOUNKANI', 'CAVALLY', 'FOLON']",81,1
344,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 9 < age_num <= 10 ans ET city ∈ ['RUBINO', 'SABOUDOUGOU', 'SAGO', 'SAIOUA', 'SAKASSOU', 'SAMANGO', 'SAMANZA', 'SAMATIGUILA', 'SAN-PEDRO', 'SANDEGUE', 'SANGOUINE', 'SANTA', 'SANTA DE OUANINOU', 'SARHALA', 'SASSANDRA', 'SATAMA-SOKORO', 'SATAMA-SOKOURA', 'SEDIEGO', 'SEGUELA', 'SEGUELON', 'SEILEU', 'SEITIFLA', 'SEMIEN', 'SERIHIO', 'SIANHALA', 'SIEMPURGO', 'SIFIE', 'SIKENSI', 'SIKOLO', 'SINEMATIALI', 'SINFRA', 'SIPILOU', 'SIRASSO', 'SOKALA-SOBARA', 'SOKORO', 'SONGON', 'SOROBANGO', 'SOUBRE', 'TAABO', 'TABAGNE', 'TABOU', 'TAFIRE', 'TAGADI', 'TAI', 'TANDA', 'TANKESSE', 'TAPEGUIA', 'TCHEDIO', 'TEAPLEU', 'TEHINI', 'TENGRELA', 'TIAPOUM', 'TIASSALE', 'TIBEITA', 'TIE-N'DIEKRO', 'TIEBISSOU', 'TIEME', 'TIEMELEKRO', 'TIENINGBOUE', 'TIENKO', 'TIENKOIKRO', 'TIMBE', 'TINHOU', 'TIORONIARADOUGOU', 'TONLA', 'TORTIYA', 'TOTRODROU', 'TOUBA', 'TOUGBO', 'TOULEPLEU', 'TOUMODI', 'TOUMOUKORO', 'TOUPAH', 'TRANSUA', 'VAVOUA', 'VOUEBOUFLA', 'WOROFLA', 'YAKASSE-ATTOBROU', 'YAKASSE-FEYASSE', 'YAKASSE-ME', 'YAKPABO-SAKASSOU', 'YAMOUSSOUKRO', 'YAOSSEDOUGOU', 'YAOU', 'YEZIMALA', 'YOCOBOUE', 'YOPOHUE', 'YOROBODI', 'YORODOUGOU', 'YOUNDOUO', 'ZAGNE', 'ZAGOUE', 'ZAGUIETA', 'ZAIBO', 'ZANZRA', 'ZARANOU', 'ZEAGLO', 'ZEGO', 'ZIKISSO', 'ZONNEU', 'ZOU', 'ZOUAN-HOUNIEN', 'ZOUKOUGBEU', 'ZUENOULA'] ET region_name ∈ ['BELIER', 'BERE']",81,1
348,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 9 < age_num <= 10 ans ET city ∈ ['ABOISSO', 'ABOISSO-COMOE', 'ABONGOUA', 'ABOUDE', 'ADAOU', 'ADIAKE', 'ADJOUAN', 'ADZOPE', 'AFFERY', 'AGBOVILLE', 'AGNIBILEKROU', 'AGOU', 'AHOUANOU', 'AKOBOISSUE', 'AKOUPE', 'ALEPE', 'ALLOSSO', 'AMELEKIA', 'ANANDA', 'ANANGUIE', 'ANDE', 'ANDO-KEKRENOU', 'ANGODA', 'ANIASSUE', 'ANNEPE', 'ANOUMABA', 'ANYAMA', 'ARRHA', 'ASSAHARA', 'ASSIE-KOUMASSI', 'ASSIKOI', 'ASSUEFRY', 'ATTIEGOUAKRO', 'ATTOBROU', 'ATTOUTOU', 'AYAME', 'AYAOU-SRAN', 'AZAGUIE', 'BACANDA', 'BADIKAHA', 'BAGOHOUO', 'BAKO', 'BAKOUBLY', 'BANGOLO', 'BASSAWA', 'BAYOTA', 'BAZRA-NATTIS', 'BAZRE', 'BECEDI-BRIGNAN', 'BECOUEFIN', 'BEDIALA', 'BEDY-GOAZON', 'BEGBESSOU', 'BENGASSOU', 'BEOUMI', 'BETTIE', 'BIANKOUMA', 'BIANOUAN', 'BIEBY', 'BILIMORO', 'BIN-HOUYE', 'BINGERVILLE', 'BLAPLEU', 'BLENIMEOUIN', 'BLESSEGUE', 'BLOLEQUIN', 'BOBI', 'BOCANDA', 'BODOKRO', 'BOGUEDIA', 'BOLI', 'BONDO', 'BONDOUKOU', 'BONGO', 'BONGOUANOU', 'BONGUERA', 'BONIEREDOUGOU', 'BONON', 'BONOUA', 'BOOKO', 'BORON', 'BOROTOU', 'BOTRO', 'BOUAFLE', 'BOUAKE'] ET region_name ∈ ['GBÔKLE', 'GONTOUGO', 'GRANDS-PONTS']",81,2
352,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 9 < age_num <= 10 ans ET city ∈ ['DAHIEPA-KEHI', 'DAHIRI', 'DAIRO-DIDIZO', 'DAKPADOU', 'DALEU', 'DALOA', 'DAME', 'DANANE', 'DANANON', 'DANGUIRA', 'DANIA', 'DANOA', 'DAOUKRO', 'DAPEOUA', 'DIABO', 'DIAMARAKRO', 'DIANGOKRO', 'DIANRA', 'DIANRA-VILLAGE', 'DIARABANA', 'DIAWALA', 'DIBRI-ASRIKRO', 'DIDIEVI', 'DIDOKO', 'DIEGONEFLA', 'DIEOUZON', 'DIGNAGO', 'DIKODOUGOU', 'DIMANDOUGOU', 'DIMBOKRO', 'DIOULATIEDOUGOU', 'DIVO', 'DJAMANDIOKE', 'DJEBONOUA', 'DJEKANOU', 'DJIBROSSO', 'DJOUROUTOU', 'DOBA', 'DOGBO', 'DOKE', 'DOROPO', 'DOUGROUPALEGNOA', 'DOUKOUYO', 'DUALLA', 'DUEKOUE', 'DUFFREBO', 'EBILASSOKRO', 'EBONOU', 'ETTROKRO', 'ETUEBOUE', 'FACOBLY', 'FADIADOUGOU', 'FAGNAMPLEU', 'FAMIENKRO', 'FENGOLO', 'FERKESSEDOUGOU', 'FOUMBOLO', 'FOUNGBESSO', 'FRESCO', 'FRONAN', 'GABIADJI', 'GADOUAN', 'GAGNOA', 'GAGORE', 'GALEBOUO', 'GANAONI', 'GBAGBAM', 'GBAPLEU', 'GBOGUHE', 'GBOLOUVILLE', 'GBON', 'GBON-HOUYE', 'GBONGAHA', 'GBONNE', 'GNAMANGUI', 'GODOUKO', 'GOGO', 'GOHITAFLA', 'GOHOUO-ZAGNA', 'GOMON', 'GONATE', 'GOUEKAN', 'GOUINE', 'GOULALEU', 'GOULIA', 'GOUMERE', 'GRABO', 'GRAND-BASSAM', 'GRAND-BEREBY', 'GRAND-LAHOU', 'GRAND-MORIE', 'GRAND-ZATTRY', 'GREGBEU', 'GRIHIRI', 'GUEHIEBLY', 'GUEPAHOUO', 'GUESSABO', 'GUESSIGUIE', 'GUEYO', 'GUEZON_DUEKOUE', 'GUEZON_FACOBLY', 'GUIBEROUA', 'GUIEMBE', 'GUIGLO', 'GUINGLO-TAHOUAKE', 'GUINTEGUELA', 'GUITRY', 'HIRE', 'IBOGUHE', 'ISSIA', 'JACQUEVILLE', 'KAADE', 'KAHIN-ZARABAON', 'KAKPIN', 'KAMALO', 'KANAKONO', 'KANI', 'KANIASSO', 'KANOROBA', 'KANZRA', 'KAOUARA', 'KARAKORO', 'KASSERE', 'KATIOLA', 'KATOGO', 'KETRO BASSAM', 'KIEMOU', 'KIMBIRILA-NORD', 'KIMBIRILA-SUD', 'KOFFI-AMONKRO', 'KOKOMIAN', 'KOKUMBO', 'KOLIA', 'KOMBORODOUGOU', 'KONDOSSOU', 'KONG', 'KONGASSO', 'KONI', 'KONONFLA', 'KORHOGO', 'KORO', 'KOSSOU', 'KOTOBI', 'KOUA', 'KOUADIOBLEKRO', 'KOUAKRO', 'KOUAN-HOULE', 'KOUASSI-DATTEKRO', 'KOUASSI-KOUASSIKRO', 'KOUASSI-NIAGUNI', 'KOUETINFLA', 'KOUIBLY', 'KOUMBALA', 'KOUN-FAO', 'KOUNAHIRI', 'KOUTO', 'KPOUEBO', 'KREGBE', 'KROFOINSOU', 'LAKOTA', 'LANGUIBONOU', 'LAOUD-IBA', 'LATAHA', 'LAUZOUA', 'LILIYO', 'LOBAKUYA', 'LOGOUALE', 'LOLOBO', 'LOLOBO DE BEOUMI', 'LOMOKANKRO', 'LOPOU', 'LOVIGUIE', 'M'BAHIAKRO', 'M'BATTO', 'M'BENGUE', 'MADINANI', 'MAFERE', 'MAHANDIANA-SOKOURANI', 'MAHANDOUGOU', 'MAHAPLEU', 'MAMINIGUI', 'MAN', 'MANKONO', 'MARHANDALLAH', 'MASSALA', 'MEAGUI', 'MEDON', 'MEO', 'MINIGNAN', 'MOLONOU', 'MOLONOU-BLE', 'MOROKRO', 'MORONDO', 'N'DOUCI', 'N'DOUFFOUKANKRO', 'N'GATTAKRO', 'N'GOLOBLASSO', 'N'GUESSANKRO', 'N'ZEKRESSESSOU', 'NAFANA', 'NAFANA_PRIKRO', 'NAFOUN', 'NAHIO', 'NAMANE', 'NAPIELEODOUGOU', 'NASSIAN', 'NEBO', 'NIABLE', 'NIAKARAMADOUGOU', 'NIAMBEZARIA', 'NIAMOUE', 'NIDROU', 'NIELLE', 'NIEMENE', 'NIOFOIN', 'NIOKOSSO', 'NIZAHON', 'NOE', 'NOUAMOU', 'ODIENNE', 'OGOUDOU', 'OKROUYO', 'OLODIO', 'ONDEFIDOUO', 'OUANGOLODOUGOU', 'OUANINOU', 'OUELLE', 'OUME', 'OUPOYO', 'OURAGAHIO', 'OUYABLY-GNONDROU', 'PACOBO', 'PAKOUABO', 'PEHE', 'PODIAGOUINE', 'PRIKRO', 'RAVIART', 'RUBINO', 'SABOUDOUGOU', 'SAGO', 'SAIOUA', 'SAKASSOU', 'SAMANGO', 'SAMANZA', 'SAMATIGUILA', 'SAN-PEDRO', 'SANDEGUE', 'SANGOUINE', 'SANTA', 'SANTA DE OUANINOU', 'SARHALA', 'SASSANDRA', 'SATAMA-SOKORO', 'SATAMA-SOKOURA', 'SEDIEGO', 'SEGUELA', 'SEGUELON', 'SEILEU', 'SEITIFLA', 'SEMIEN', 'SERIHIO', 'SIANHALA', 'SIEMPURGO', 'SIFIE', 'SIKENSI', 'SIKOLO', 'SINEMATIALI', 'SINFRA', 'SIPILOU', 'SIRASSO', 'SOKALA-SOBARA', 'SOKORO', 'SONGON', 'SOROBANGO', 'SOUBRE', 'TAABO', 'TABAGNE', 'TABOU', 'TAFIRE', 'TAGADI', 'TAI', 'TANDA', 'TANKESSE', 'TAPEGUIA', 'TCHEDIO', 'TEAPLEU', 'TEHINI', 'TENGRELA', 'TIAPOUM', 'TIASSALE', 'TIBEITA', 'TIE-N'DIEKRO', 'TIEBISSOU', 'TIEME', 'TIEMELEKRO', 'TIENINGBOUE', 'TIENKO', 'TIENKOIKRO', 'TIMBE', 'TINHOU', 'TIORONIARADOUGOU', 'TONLA', 'TORTIYA', 'TOTRODROU', 'TOUBA', 'TOUGBO', 'TOULEPLEU', 'TOUMODI', 'TOUMOUKORO', 'TOUPAH', 'TRANSUA', 'VAVOUA', 'VOUEBOUFLA', 'WOROFLA', 'YAKASSE-ATTOBROU', 'YAKASSE-FEYASSE', 'YAKASSE-ME', 'YAKPABO-SAKASSOU', 'YAMOUSSOUKRO', 'YAOSSEDOUGOU', 'YAOU', 'YEZIMALA', 'YOCOBOUE', 'YOPOHUE', 'YOROBODI', 'YORODOUGOU', 'YOUNDOUO', 'ZAGNE', 'ZAGOUE', 'ZAGUIETA', 'ZAIBO', 'ZANZRA', 'ZARANOU', 'ZEAGLO', 'ZEGO', 'ZIKISSO', 'ZONNEU', 'ZOU', 'ZOUAN-HOUNIEN', 'ZOUKOUGBEU', 'ZUENOULA'] ET region_name ∈ ['GBÔKLE', 'GONTOUGO']",81,6
359,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 8 < age_num <= 9 ans ET city ∈ ['ADIAKE', 'ADJOUAN', 'ADZOPE'] ET region_name ∈ ['INDENIE-DJUABLIN', 'KABADOUGOU', 'LA ME', 'LÔH-DJIBOUA', 'MARAHOUE', 'MORONOU', 'N'ZI', 'NAWA']",81,1
361,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 9 < age_num <= 10 ans ET city ∈ ['ABOISSO', 'ABOISSO-COMOE', 'ABONGOUA', 'ABOUDE', 'ADAOU', 'ADIAKE', 'ADJOUAN', 'ADZOPE', 'AFFERY', 'AGBOVILLE', 'AGNIBILEKROU', 'AGOU', 'AHOUANOU', 'AKOBOISSUE', 'AKOUPE', 'ALEPE', 'ALLOSSO', 'AMELEKIA', 'ANANDA', 'ANANGUIE', 'ANDE', 'ANDO-KEKRENOU', 'ANGODA', 'ANIASSUE', 'ANNEPE', 'ANOUMABA', 'ANYAMA', 'ARRHA', 'ASSAHARA', 'ASSIE-KOUMASSI', 'ASSIKOI', 'ASSUEFRY', 'ATTIEGOUAKRO', 'ATTOBROU', 'ATTOUTOU', 'AYAME', 'AYAOU-SRAN', 'AZAGUIE', 'BACANDA', 'BADIKAHA', 'BAGOHOUO', 'BAKO', 'BAKOUBLY', 'BANGOLO', 'BASSAWA', 'BAYOTA', 'BAZRA-NATTIS', 'BAZRE', 'BECEDI-BRIGNAN', 'BECOUEFIN', 'BEDIALA', 'BEDY-GOAZON', 'BEGBESSOU', 'BENGASSOU', 'BEOUMI', 'BETTIE', 'BIANKOUMA', 'BIANOUAN', 'BIEBY', 'BILIMORO', 'BIN-HOUYE', 'BINGERVILLE', 'BLAPLEU', 'BLENIMEOUIN', 'BLESSEGUE', 'BLOLEQUIN', 'BOBI'] ET region_name ∈ ['INDENIE-DJUABLIN', 'KABADOUGOU', 'LA ME', 'LÔH-DJIBOUA']",81,9
364,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 9 < age_num <= 10 ans ET city ∈ ['TIENKO', 'TIENKOIKRO', 'TIMBE', 'TINHOU', 'TIORONIARADOUGOU', 'TONLA', 'TORTIYA', 'TOTRODROU', 'TOUBA', 'TOUGBO', 'TOULEPLEU', 'TOUMODI', 'TOUMOUKORO', 'TOUPAH', 'TRANSUA', 'VAVOUA', 'VOUEBOUFLA', 'WOROFLA', 'YAKASSE-ATTOBROU', 'YAKASSE-FEYASSE', 'YAKASSE-ME', 'YAKPABO-SAKASSOU', 'YAMOUSSOUKRO', 'YAOSSEDOUGOU'] ET region_name ∈ ['INDENIE-DJUABLIN', 'KABADOUGOU', 'LA ME', 'LÔH-DJIBOUA', 'MARAHOUE', 'MORONOU', 'N'ZI', 'NAWA']",81,1
376,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 8 < age_num <= 10 ans ET city ∈ ['YOROBODI', 'YORODOUGOU', 'YOUNDOUO', 'ZAGNE', 'ZAGOUE', 'ZAGUIETA', 'ZAIBO', 'ZANZRA', 'ZARANOU', 'ZEAGLO', 'ZEGO', 'ZIKISSO', 'ZONNEU', 'ZOU', 'ZOUAN-HOUNIEN', 'ZOUKOUGBEU', 'ZUENOULA'] ET region_name ∈ ['TCHOLOGO', 'TONKPI', 'WORODOUGOU']",81,1
383,"marital_status = 'Célibataire' ET milieu_resid = 'Urbain' ET sex = 'Masculin' ET bancarise <= 0.50 ET 10 < age_num <= 11 ans ET city ∈ ['ABOISSO', 'ABOISSO-COMOE', 'ABONGOUA', 'ABOUDE', 'ADAOU', 'ADIAKE', 'ADJOUAN', 'ADZOPE', 'AFFERY', 'AGBOVILLE', 'AGNIBILEKROU', 'AGOU', 'AHOUANOU', 'AKOBOISSUE', 'AKOUPE', 'ALEPE', 'ALLOSSO', 'AMELEKIA', 'ANANDA', 'ANANGUIE', 'ANDE', 'ANDO-KEKRENOU', 'ANGODA', 'ANIASSUE', 'ANNEPE', 'ANOUMABA', 'ANYAMA', 'ARRHA', 'ASSAHARA', 'ASSIE-KOUMASSI', 'ASSIKOI', 'ASSUEFRY', 'ATTIEGOUAKRO', 'ATTOBROU', 'ATTOUTOU', 'AYAME', 'AYAOU-SRAN', 'AZAGUIE', 'BACANDA', 'BADIKAHA', 'BAGOHOUO', 'BAKO', 'BAKOUBLY', 'BANGOLO', 'BASSAWA', 'BAYOTA', 'BAZRA-NATTIS', 'BAZRE', 'BECEDI-BRIGNAN', 'BECOUEFIN', 'BEDIALA', 'BEDY-GOAZON'] ET region_name ∈ ['AGNEBY-TIASSA', 'AUTONOME D'ABIDJAN', 'BAFING', 'BAGOUE', 'BELIER', 'BERE', 'BOUNKANI', 'CAVALLY', 'FOLON', 'GBEKE', 'GBÔKLE', 'GONTOUGO', 'GRANDS-PONTS']",81,7
